Date,Open,High,Low,Close,Adj Close,Volume
2018-05-14,42.619999,43.669998,42.070000,43.439999,41.186848,2911400
2018-05-15,43.320000,43.799999,43.130001,43.619999,41.357506,2009300
2018-05-16,43.900002,44.970001,43.340000,44.150002,41.860020,2560200
2018-05-17,44.110001,44.560001,43.730000,43.930000,41.651428,1981500
2018-05-18,43.630001,43.900002,43.340000,43.439999,41.186848,2680000
2018-05-21,43.790001,44.830002,43.700001,44.090000,41.803135,3240900
2018-05-22,44.419998,44.970001,44.119999,44.270000,41.973793,2419800
2018-05-23,44.110001,45.110001,43.840000,45.029999,42.694370,3255700
2018-05-24,44.799999,46.700001,44.650002,46.389999,43.983833,6836200
2018-05-25,52.369999,56.279999,50.700001,55.740002,52.848869,30792200
2018-05-29,55.439999,55.669998,53.790001,54.560001,51.730068,6192900
2018-05-30,55.040001,55.430000,53.709999,54.560001,51.730068,3710400
2018-05-31,54.730000,55.020000,53.779999,53.970001,51.170673,2262900
2018-06-01,54.110001,54.849998,53.439999,54.700001,51.862808,2877200
2018-06-04,54.919998,55.900002,54.560001,55.750000,52.858345,3062500
2018-06-05,55.570000,57.279999,55.240002,57.060001,54.100403,3766800
2018-06-06,57.500000,58.060001,56.310001,57.000000,54.043510,2228700
2018-06-07,56.849998,58.029999,56.660000,57.650002,54.659798,1905900
2018-06-08,58.090000,59.189999,57.630001,58.919998,55.863922,2810900
2018-06-11,59.150002,59.400002,57.639999,58.009998,55.001129,3524600
2018-06-12,58.459999,58.560001,57.090000,57.939999,54.934757,2435500
2018-06-13,58.049999,58.380001,57.040001,57.220001,54.252106,2535600
2018-06-14,57.090000,57.810001,56.349998,57.650002,54.659798,2250400
2018-06-15,57.220001,58.119999,56.759998,56.869999,53.920258,4424500
2018-06-18,56.430000,56.990002,55.630001,55.900002,53.000568,3243200
2018-06-19,55.549999,56.630001,55.060001,56.029999,53.123825,2534800
2018-06-20,56.509998,56.849998,55.650002,56.709999,53.768551,1416600
2018-06-21,56.299999,57.290001,56.160000,56.810001,53.863369,1873200
2018-06-22,56.209999,56.570000,54.320000,54.580002,51.749035,3655900
2018-06-25,54.169998,54.570000,52.880001,53.169998,50.412167,3076200
2018-06-26,53.169998,53.930000,52.799999,53.730000,50.943119,2350700
2018-06-27,53.919998,55.029999,53.099998,53.340000,50.573349,2207500
2018-06-28,53.369999,54.209999,53.020000,54.070000,51.265484,2336400
